Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ConnectorServerFactoryBean.isSingleton( );1;0;3
ConnectorServerFactoryBean.setEnvironment( @ Nullable Properties environment );1;0;3
ConnectorServerFactoryBean.getObject( );1;0;3
ConnectorServerFactoryBean.setDaemon( boolean daemon );1;0;3
ConnectorServerFactoryBean.setForwarder( MBeanServerForwarder forwarder );1;0;3
ConnectorServerFactoryBean.setServiceUrl( String serviceUrl );1;0;3
ConnectorServerFactoryBean.setThreaded( boolean threaded );1;0;3
ConnectorServerFactoryBean.getObjectType( );2;1;3
ConnectorServerFactoryBean.destroy( );3;1;13
ConnectorServerFactoryBean.run( );2;0;8
ConnectorServerFactoryBean.setObjectName( Object objectName );1;0;3
ConnectorServerFactoryBean.afterPropertiesSet( );8;3;42
ConnectorServerFactoryBean.setEnvironmentMap( @ Nullable Map < String , ? > environment );2;1;5
