Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AddRowActionDefinition.actionPerformed( ActionEvent event );4;2;13
InsertRowsActionDefinition.actionPerformed( ActionEvent event );4;4;15
DeleteRowsActionDefinition.DeleteRowsActionDefinition( String repeaterName , String selectName );1;0;4
InsertRowsActionDefinition.initializeFrom( WidgetDefinition definition );2;1;9
ChangePageActionDefinition.actionPerformed( ActionEvent event );11;11;27
ChangePageActionDefinition.initializeFrom( WidgetDefinition definition );2;0;9
DeleteRowsActionDefinition.fireActionEvent( ActionEvent event );5;3;17
ChangePageActionDefinition.ChangePageActionDefinition( String repeaterName , int m );11;0;33
RepeaterActionDefinition.getRepeaterName( );1;0;3
RepeaterActionDefinition.initializeFrom( WidgetDefinition definition );2;1;9
SortActionDefinition.SortActionDefinition( String repeaterName , String field );4;0;19
DeleteRowsActionDefinition.initializeFrom( WidgetDefinition definition );2;1;9
RepeaterActionDefinition.createInstance( );1;0;3
AddRowActionDefinition.AddRowActionDefinition( String repeaterName , int insertRows );4;0;19
InsertRowsActionDefinition.InsertRowsActionDefinition( String repeaterName , String selectWidgetName );4;0;21
RepeaterActionDefinition.RepeaterActionDefinition( String repeaterName );1;0;3
DeleteRowsActionDefinition.hasActionListeners( );1;0;3
RepeaterActionDefinition.RepeaterActionDefinition( );1;0;2
SortActionDefinition.actionPerformed( ActionEvent event );4;0;13
