Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SimPELOperation.getStyle( );1;0;3
SimPELOperation.getFault( String s );1;0;3
SimPELOperation.setParameterOrdering( List list );1;0;2
SimPELOperation.getName( );1;0;3
SimPELOperation.SimPELOperation( String name );1;0;3
SimPELOperation.getInput( );1;0;3
SimPELOperation.getOutput( );1;0;3
SimPELOperation.addFault( Fault fault );1;0;2
SimPELOperation.getFaults( );1;0;3
SimPELOperation.setStyle( OperationType operationType );1;0;2
SimPELOperation.setOutput( Output output );1;0;3
SimPELOperation.setInput( Input input );1;0;3
SimPELOperation.setName( String s );1;0;3
SimPELOperation.setUndefined( boolean b );1;0;2
SimPELOperation.removeFault( String s );1;0;3
SimPELOperation.getParameterOrdering( );1;0;3
SimPELOperation.isUndefined( );1;0;3
