Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SetUtils.predicatedSortedSet( SortedSet set , Predicate predicate );1;0;3
SetUtils.transformedSet( Set set , Transformer transformer );1;0;3
SetUtils.unmodifiableSet( Set set );1;0;3
SetUtils.hashCodeForSet( final Collection set );4;3;15
SetUtils.typedSet( Set set , Class type );1;0;3
SetUtils.isEqualSet( final Collection set1 , final Collection set2 );5;6;9
SetUtils.SetUtils( );1;0;2
SetUtils.typedSortedSet( SortedSet set , Class type );1;0;3
SetUtils.unmodifiableSortedSet( SortedSet set );1;0;3
SetUtils.orderedSet( Set set );1;0;3
SetUtils.predicatedSet( Set set , Predicate predicate );1;0;3
SetUtils.synchronizedSet( Set set );1;0;3
SetUtils.synchronizedSortedSet( SortedSet set );1;0;3
SetUtils.transformedSortedSet( SortedSet set , Transformer transformer );1;0;3
