Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
KeySet.clear( );1;0;3
Node.setValue( Object val );1;0;5
StaticBucketMap.containsValue( final Object value );6;7;19
EntrySet.remove( Object obj );4;2;16
Values.clear( );1;0;3
KeySet.size( );1;0;3
StaticBucketMap.isEmpty( );1;1;3
StaticBucketMap.remove( Object key );6;7;27
StaticBucketMap.get( final Object key );5;5;16
KeySet.remove( Object o );5;5;13
KeySet.contains( Object o );1;0;3
Node.getKey( );1;0;3
EntryIterator.nextEntry( );2;2;5
StaticBucketMap.equals( Object obj );4;3;7
StaticBucketMap.put( final Object key , final Object value );6;8;32
StaticBucketMap.keySet( );1;0;3
StaticBucketMap.hashCode( );3;4;16
EntrySet.iterator( );1;0;3
EntrySet.clear( );1;0;3
EntrySet.contains( Object o );3;1;10
StaticBucketMap.values( );1;0;3
Node.hashCode( );3;3;4
KeySet.iterator( );1;0;3
EntryIterator.remove( );2;1;5
StaticBucketMap.clear( );2;2;10
EntryIterator.next( );1;0;3
StaticBucketMap.entrySet( );1;0;3
StaticBucketMap.size( );2;3;8
KeyIterator.next( );1;0;3
StaticBucketMap.containsKey( final Object key );5;5;16
StaticBucketMap.StaticBucketMap( int numBuckets );3;5;13
StaticBucketMap.atomic( Runnable r );2;1;4
Node.getValue( );1;0;3
StaticBucketMap.StaticBucketMap( );1;0;3
Values.iterator( );1;0;3
ValueIterator.next( );1;0;3
Node.equals( Object o );7;8;11
StaticBucketMap.getHash( Object key );3;17;12
Values.size( );1;0;3
EntrySet.size( );1;0;3
EntryIterator.hasNext( );5;5;15
StaticBucketMap.putAll( Map other );2;0;8
StaticBucketMap.atomic( Runnable r , int bucket );2;2;9
