Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
FastArrayList.ensureCapacity( int capacity );2;0;13
SubList.toArray( Object [ ] o );2;0;9
FastArrayList.addAll( int index , Collection collection );2;0;14
SubListIter.get( );1;0;3
SubList.contains( Object o );2;0;9
FastArrayList.listIterator( );2;0;7
FastArrayList.containsAll( Collection collection );2;0;9
FastArrayList.toArray( Object array [ ] );2;0;9
ListIter.nextIndex( );1;0;3
SubListIter.hasNext( );1;0;4
ListIter.hasNext( );1;0;3
SubListIter.next( );1;0;5
SubList.addAll( Collection o );3;1;16
FastArrayList.indexOf( Object element );2;0;9
FastArrayList.trimToSize( );2;0;13
SubList.get( List l );2;1;6
FastArrayList.add( Object element );2;0;14
FastArrayList.FastArrayList( int capacity );1;0;4
FastArrayList.equals( Object o );14;14;30
SubList.removeAll( Collection o );3;1;17
ListIter.add( Object o );1;2;8
FastArrayList.retainAll( Collection collection );2;0;14
FastArrayList.set( int index , Object element );2;0;9
SubListIter.remove( );2;3;11
SubList.subList( int f , int l );2;3;6
FastArrayList.lastIndexOf( Object element );2;0;9
SubList.containsAll( Collection o );2;0;9
SubList.addAll( int i , Collection o );3;1;16
SubList.listIterator( int i );1;0;3
SubList.SubList( int first , int last );1;0;5
SubList.toArray( );2;0;9
SubList.get( int i );2;0;9
FastArrayList.contains( Object element );2;0;9
FastArrayList.listIterator( int index );2;0;7
SubList.lastIndexOf( Object o );2;0;9
ListIter.hasPrevious( );1;0;3
SubList.add( Object o );3;1;16
FastArrayList.clear( );2;0;13
FastArrayList.toArray( );2;0;9
SubList.remove( Object o );3;1;16
SubList.listIterator( );1;0;3
SubList.retainAll( Collection o );3;1;17
SubList.size( );2;0;9
SubList.iterator( );1;0;3
FastArrayList.get( int index );2;0;9
***not in a method***;0;2;0
ListIter.ListIter( int i );1;0;4
SubListIter.previousIndex( );1;0;4
SubList.set( int i , Object a );2;0;15
SubList.equals( Object o );3;1;10
SubListIter.previous( );1;0;5
FastArrayList.getFast( );1;0;3
SubListIter.set( Object o );2;2;9
FastArrayList.toString( );1;0;6
SubList.indexOf( Object o );2;0;9
ListIter.get( );1;0;3
FastArrayList.subList( int fromIndex , int toIndex );2;0;7
SubList.isEmpty( );2;0;9
FastArrayList.setFast( boolean fast );1;0;3
FastArrayList.remove( Object element );2;0;14
FastArrayList.isEmpty( );2;0;9
SubListIter.checkMod( );2;1;5
SubListIter.SubListIter( int i );1;0;4
ListIter.checkMod( );2;1;5
FastArrayList.hashCode( );6;6;21
FastArrayList.FastArrayList( );1;0;4
FastArrayList.size( );2;0;9
FastArrayList.FastArrayList( Collection collection );1;0;4
ListIter.remove( );2;2;10
ListIter.previous( );1;0;4
FastArrayList.addAll( Collection collection );2;0;14
SubList.add( int i , Object o );2;1;15
FastArrayList.remove( int index );2;0;14
ListIter.previousIndex( );1;0;3
FastArrayList.iterator( );2;0;7
SubListIter.nextIndex( );1;0;4
SubList.remove( int i );2;1;16
FastArrayList.removeAll( Collection collection );2;0;14
SubList.clear( );2;0;15
ListIter.set( Object o );2;2;9
FastArrayList.clone( );2;0;12
SubList.hashCode( );2;0;9
SubListIter.add( Object o );1;3;9
SubListIter.hasPrevious( );1;0;4
ListIter.next( );1;0;4
FastArrayList.add( int index , Object element );2;0;13
