Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
MP3DirectoryGenerator.frequency( int version , int frequency );1;0;3
MP3DirectoryGenerator.isSyncMark( int header );4;11;7
MP3DirectoryGenerator.frequencyString( int version , int frequency );1;1;3
MP3DirectoryGenerator.setID3TagAttributes( RandomAccessFile in );13;15;29
MP3DirectoryGenerator.mode( int mode );5;0;14
MP3DirectoryGenerator.bitrate( int version , int layer , int bitrate_index );1;2;3
MP3DirectoryGenerator.setNodeAttributes( File path );5;1;16
MP3DirectoryGenerator.getVBRHeaderFrames( RandomAccessFile in , int version , int mode );12;41;38
MP3DirectoryGenerator.getID3TagValue( byte [ ] buf , int offset , int length );2;2;8
MP3DirectoryGenerator.setID3HeaderAttributes( RandomAccessFile in );6;31;36
