Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XPathTraversableGenerator.addContent( TraversableSource source );4;4;6
XPathPrefixResolver.addPrefix( String prefix , String uri );1;0;3
XPathPrefixResolver.XPathPrefixResolver( Logger logger );1;0;4
XPathTraversableGenerator.recycle( );1;0;8
XPathTraversableGenerator.setup( SourceResolver resolver , Map objectModel , String src , Parameters par );10;11;47
XPathTraversableGenerator.service( ServiceManager manager );1;0;4
XPathTraversableGenerator.dispose( );2;1;7
XPathPrefixResolver.prefixToNamespace( String prefix );4;0;12
XPathTraversableGenerator.performXPathQuery( TraversableSource in );5;5;23
XPathTraversableGenerator.isXML( TraversableSource path );2;1;4
