Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
WebDAVSourceFactory.configure( Configuration configuration );1;0;5
WebDAVSourceFactory.release( Source source );1;0;2
WebDAVSourceFactory.getSource( String location , Map parameters );4;3;16
