Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
HandleMonitor.getHandle( File file );2;1;8
HandleMonitor.isOpen( File file );1;0;3
Handle.dump( boolean detailed );3;0;12
MonitoredInputStream.MonitoredInputStream( File file );1;0;3
HandleMonitor.open( File file );1;0;5
Handle.close( MonitoredInputStream in );2;0;6
HandleMonitor.dump( );2;0;9
Handle.Handle( File file );1;0;3
HandleMonitor.close( File file );1;0;3
HandleMonitor.dump( File file );2;1;6
Handle.open( );1;0;5
MonitoredInputStream.dump( );1;0;3
Handle.dump( );1;0;3
MonitoredInputStream.close( );1;0;4
