Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
WMLTemplateElementImpl.setOnTimer( String newValue );1;0;3
WMLTemplateElementImpl.setId( String newValue );1;0;3
WMLTemplateElementImpl.setOnEnterBackward( String newValue );1;0;3
WMLTemplateElementImpl.setOnEnterForward( String newValue );1;0;3
WMLTemplateElementImpl.setClassName( String newValue );1;0;3
WMLTemplateElementImpl.getOnEnterForward( );1;0;3
WMLTemplateElementImpl.getClassName( );1;0;3
WMLTemplateElementImpl.getId( );1;0;3
WMLTemplateElementImpl.getOnEnterBackward( );1;0;3
WMLTemplateElementImpl.getOnTimer( );1;0;3
WMLTemplateElementImpl.WMLTemplateElementImpl( WMLDocumentImpl owner , String tagName );1;0;3
