Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
WMLGoElementImpl.setSendreferer( String newValue );1;0;3
WMLGoElementImpl.setClassName( String newValue );1;0;3
WMLGoElementImpl.WMLGoElementImpl( WMLDocumentImpl owner , String tagName );1;0;3
WMLGoElementImpl.getId( );1;0;3
WMLGoElementImpl.getHref( );1;0;3
WMLGoElementImpl.getMethod( );1;0;3
WMLGoElementImpl.setHref( String newValue );1;0;3
***not in a method***;0;1;0
WMLGoElementImpl.setId( String newValue );1;0;3
WMLGoElementImpl.getAcceptCharset( );1;0;3
WMLGoElementImpl.getSendreferer( );1;0;3
WMLGoElementImpl.getClassName( );1;0;3
WMLGoElementImpl.setAcceptCharset( String newValue );1;0;3
WMLGoElementImpl.setMethod( String newValue );1;0;3
