Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ConfStoreConnectionHib.close( );1;0;3
ConfStoreConnectionHib.getProcess( QName pid );2;0;8
ConfStoreConnectionHib.getDeploymentUnit( String name );2;0;9
ConfStoreConnectionHib.commit( );1;0;3
ConfStoreConnectionHib.begin( );1;0;3
ConfStoreConnectionHib.ConfStoreConnectionHib( Session session );1;0;4
ConfStoreConnectionHib.rollback( );1;0;3
ConfStoreConnectionHib.getNextVersion( );2;2;6
ConfStoreConnectionHib.createDeploymentUnit( String name );1;0;7
ConfStoreConnectionHib.getDeploymentUnits( );1;0;4
ConfStoreConnectionHib.setVersion( long version );2;1;10
