Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Resources.dieOnCircularReference( Stack stk , Project p );5;0;16
Resources.validate( );2;1;4
Resources.next( );1;0;3
MyCollection.iterator( );1;0;3
MyIterator.hasNext( );4;4;8
Resources.add( ResourceCollection c );4;2;15
Resources.getRef( );1;0;4
Resources.size( );1;0;3
Resources.getNested( );2;1;3
MyIterator.next( );2;1;6
Resources.isFilesystemOnly( );1;1;3
MyIterator.remove( );1;0;3
Resources.remove( );1;0;3
Resources.invalidateExistingIterators( );1;0;3
Resources.hasNext( );1;0;3
Resources.toString( );6;3;16
MyCollection.MyCollection( );2;1;6
MyCollection.size( );1;0;3
Resources.iterator( );1;0;3
