Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
Tokens.getCollection( );7;4;32
Tokens.dieOnCircularReference( Stack stk , Project p );4;1;13
Tokens.setEncoding( String encoding );1;0;3
Tokens.add( Tokenizer tokenizer );3;1;10
