Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AbstractClasspathResource.setLoaderRef( Reference r );1;0;4
AbstractClasspathResource.setRefid( Reference r );3;3;6
AbstractClasspathResource.setClasspathRef( Reference r );1;0;4
AbstractClasspathResource.createClasspath( );2;1;8
AbstractClasspathResource.getClasspath( );2;0;7
AbstractClasspathResource.setClasspath( Path classpath );2;1;9
AbstractClasspathResource.getLoader( );2;0;7
AbstractClasspathResource.isExists( );3;1;15
AbstractClasspathResource.dieOnCircularReference( Stack stk , Project p );4;1;13
AbstractClasspathResource.getInputStream( );7;6;21
