Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ExchangeInfo.getMessage( String name );2;1;4
Auditor.getStatus( );1;0;4
ExchangeInfo.getMep( );5;0;14
Auditor.getCount( );1;0;4
Auditor.getPage( );1;0;3
MessageInfo.MessageInfo( NormalizedMessage message );1;0;3
ExchangeInfo.getStatus( );1;0;3
Auditor.setExchangeId( String exchangeId );1;0;3
ExchangeInfo.getIn( );1;0;3
Auditor.prepare( MessageExchange [ ] exchanges );2;2;7
Auditor.setPage( int page );1;0;3
Auditor.getSelectedExchange( );3;2;11
Auditor.getExchanges( );1;3;5
ExchangeInfo.getFault( );1;0;3
ExchangeInfo.getDate( );4;1;12
ExchangeInfo.getErrorMessage( );2;1;3
ExchangeInfo.getProperties( );3;1;10
MessageInfo.getProperties( );3;1;10
ExchangeInfo.getId( );1;0;3
MessageInfo.getContent( );3;1;10
ExchangeInfo.getEndpoint( );1;1;3
ExchangeInfo.ExchangeInfo( MessageExchange exchange );1;0;3
Auditor.Auditor( AuditorMBean mbean );1;0;3
Auditor.getExchangeId( );1;0;3
ExchangeInfo.getOut( );1;0;3
