Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
***not in a method***;0;1161;0
cs_WINDOWS_31J.compile( char c );1;0;3
cs_WINDOWS_31J.cs_WINDOWS_31J( );1;0;3
