Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AbstractCollection.retainAll( java . util . Collection var0 );1;0;1
AbstractCollection.addAll( java . util . Collection var0 );1;0;1
AbstractCollection.contains( java . lang . Object var0 );1;0;1
AbstractCollection.toArray( java . lang . Object [ ] var0 );1;0;1
AbstractCollection.toArray( );1;0;1
AbstractCollection.clear( );1;0;1
AbstractCollection.isEmpty( );1;0;1
AbstractCollection.add( java . lang . Object var0 );1;0;1
AbstractCollection.removeAll( java . util . Collection var0 );1;0;1
AbstractCollection.containsAll( java . util . Collection var0 );1;0;1
AbstractCollection.remove( java . lang . Object var0 );1;0;1
AbstractCollection.AbstractCollection( );1;0;1
AbstractCollection.toString( );1;0;1
