Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SubscriberThread.onEvent( String event );1;1;3
EventBusRegistrationRacingTest.testRacingRegistrations( );4;5;19
EventBusRegistrationRacingTest.startThreads( );2;2;9
SubscriberThread.run( );2;0;12
