Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ZipEntry.setExtraFields( ZipExtraField [ ] fields );2;2;7
ZipEntry.getPlatform( );1;0;3
ZipEntry.setUnixMode( int mode );3;5;6
ZipEntry.getCentralDirectoryExtra( );1;0;3
ZipEntry.ZipEntry( ZipEntry entry );1;0;6
ZipEntry.removeExtraField( ZipShort type );6;6;16
ZipEntry.setComprSize( long size );1;0;3
ZipEntry.addExtraField( ZipExtraField ze );6;6;17
ZipEntry.setPlatform( int platform );1;0;3
ZipEntry.ZipEntry( java . util . zip . ZipEntry entry );2;1;9
ZipEntry.setExternalAttributes( long value );1;0;3
ZipEntry.getExternalAttributes( );1;0;3
ZipEntry.isDirectory( );1;0;3
ZipEntry.ZipEntry( String name );1;0;3
ZipEntry.setInternalAttributes( int value );1;0;3
ZipEntry.setName( String name );1;0;3
ZipEntry.setExtra( byte [ ] extra );2;0;7
ZipEntry.equals( Object o );1;1;3
ZipEntry.getExtraFields( );2;1;8
ZipEntry.getLocalFileDataExtra( );2;1;4
ZipEntry.clone( );2;1;8
ZipEntry.setExtra( );1;0;3
ZipEntry.getUnixMode( );2;3;4
ZipEntry.hashCode( );1;0;3
ZipEntry.ZipEntry( );1;0;3
ZipEntry.getName( );2;1;3
ZipEntry.getInternalAttributes( );1;0;3
