Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XSWildcardDecl.allowNamespace( String namespace );10;12;22
XSWildcardDecl.subset2sets( String [ ] subSet , String [ ] superSet );3;3;7
XSWildcardDecl.getProcessContentsAsString( );4;0;8
XSWildcardDecl.getProcessContents( );1;0;3
XSWildcardDecl.getConstraintType( );1;0;3
XSWildcardDecl.performIntersectionWith( XSWildcardDecl wildcard , short processContents );21;29;54
XSWildcardDecl.union2sets( String [ ] one , String [ ] theOther );3;5;12
XSWildcardDecl.isSubsetOf( XSWildcardDecl superWildcard );12;14;25
XSWildcardDecl.toString( );10;7;35
XSWildcardDecl.getNamespace( );1;0;3
XSWildcardDecl.weakerProcessContents( XSWildcardDecl superWildcard );4;7;6
XSWildcardDecl.areSame( XSWildcardDecl wildcard );7;8;16
XSWildcardDecl.getName( );1;0;3
XSWildcardDecl.elementInSet( String ele , String [ ] set );4;5;8
XSWildcardDecl.getAnnotation( );2;1;3
XSWildcardDecl.getNamespaceItem( );1;0;3
XSWildcardDecl.getAnnotations( );2;1;3
XSWildcardDecl.getNsConstraintList( );2;1;3
XSWildcardDecl.intersect2sets( String [ ] one , String [ ] theOther );3;3;11
XSWildcardDecl.performUnionWith( XSWildcardDecl wildcard , short processContents );22;24;61
XSWildcardDecl.getType( );1;0;3
