Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XmlLineNumber.getLine( );1;0;1
XmlLineNumber.XmlLineNumber( int line , int column , int offset );1;0;6
XmlLineNumber.getOffset( );1;0;1
XmlLineNumber.XmlLineNumber( int line , int column );1;1;1
XmlLineNumber.getColumn( );1;0;1
XmlLineNumber.XmlLineNumber( int line );1;2;1
