Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
MessageExchangeImpl.setService( QName service );1;0;3
MessageExchangeImpl.setFault( Fault message );2;1;7
MessageExchangeImpl.setOperation( QName qName );1;0;3
MessageExchangeImpl.getExchangeId( );1;0;3
MessageExchangeImpl.isTransacted( );1;1;3
MessageExchangeImpl.setInMessage( NormalizedMessage message );2;1;7
MessageExchangeImpl.getInterfaceName( );1;0;3
MessageExchangeImpl.getFault( );2;1;8
MessageExchangeImpl.getOperation( );1;0;3
MessageExchangeImpl.getInMessage( );2;1;8
MessageExchangeImpl.getMessage( String name );4;0;11
MessageExchangeImpl.beforeReceived( );1;0;3
MessageExchangeImpl.getInternalExchange( );1;0;3
MessageExchangeImpl.getEndpoint( );1;0;3
MessageExchangeImpl.setError( Exception e );1;0;3
MessageExchangeImpl.getStatus( );4;3;11
MessageExchangeImpl.MessageExchangeImpl( Exchange exchange );1;0;3
MessageExchangeImpl.afterSend( );3;3;5
MessageExchangeImpl.getService( );1;0;3
MessageExchangeImpl.setStatus( ExchangeStatus status );4;3;11
MessageExchangeImpl.getProperty( String s );1;0;3
MessageExchangeImpl.getPattern( );1;0;3
MessageExchangeImpl.getRole( );2;1;3
MessageExchangeImpl.setOutMessage( NormalizedMessage message );2;1;7
MessageExchangeImpl.getOutMessage( );2;1;8
MessageExchangeImpl.setMessage( NormalizedMessage msg , String name );4;0;11
MessageExchangeImpl.getPropertyNames( );1;0;3
MessageExchangeImpl.setEndpoint( ServiceEndpoint endpoint );1;0;3
MessageExchangeImpl.createMessage( );1;0;3
MessageExchangeImpl.getError( );1;0;3
MessageExchangeImpl.createFault( );1;0;3
MessageExchangeImpl.setInterfaceName( QName interfaceName );1;0;3
MessageExchangeImpl.setProperty( String s , Object o );1;0;3
