Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ServiceReferenceImpl.isAssignableTo( Bundle requester , String className );6;5;41
ServiceReferenceImpl.getPropertyKeys( );1;0;3
ServiceReferenceImpl.getUsingBundles( );1;0;3
ServiceReferenceImpl.getProperty( String s );1;0;3
ServiceReferenceImpl.getBundle( );2;0;3
ServiceReferenceImpl.hashCode( );3;2;11
ServiceReferenceImpl.getServiceRegistration( );1;0;3
ServiceReferenceImpl.equals( Object obj );3;1;14
ServiceReferenceImpl.toString( );3;5;12
ServiceReferenceImpl.ServiceReferenceImpl( ServiceRegistrationImpl reg , Bundle bundle );1;0;4
