Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
StartLevelImpl.getBundleStartLevel( Bundle bundle );1;0;3
StartLevelImpl.getInitialBundleStartLevel( );1;0;3
StartLevelImpl.getStartLevel( );1;0;3
StartLevelImpl.isBundlePersistentlyStarted( Bundle bundle );1;0;3
StartLevelImpl.setStartLevelAndWait( int startlevel );2;0;22
StartLevelImpl.setStartLevel( int startlevel );3;2;18
StartLevelImpl.stop( );2;1;10
StartLevelImpl.setInitialBundleStartLevel( int startlevel );2;1;9
StartLevelImpl.setBundleStartLevel( Bundle bundle , int startlevel );4;3;23
StartLevelImpl.run( );6;2;38
StartLevelImpl.StartLevelImpl( Logger logger , Felix felix );1;0;9
