Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SitemapSource.getParameterAsLong( String name );1;0;3
SitemapSource.toSAX( ContentHandler contentHandler );8;2;37
SitemapSource.refresh( );1;0;4
SitemapSourceValidity.getNestedValidity( );1;0;3
SitemapSource.getInputStream( );6;2;31
SitemapSource.getParameterNames( );1;0;3
SitemapSourceValidity.SitemapSourceValidity( );1;0;3
SitemapSource.exists( );1;0;3
SitemapSource.getValidity( );2;1;3
SitemapSource.reset( );4;3;19
SitemapSource.getMimeType( );1;0;3
SitemapSource.init( );8;8;52
SitemapSource.getScheme( );1;0;3
SitemapSourceValidity.isValid( SourceValidity validity );3;1;8
SitemapSourceValidity.set( SourceValidity validity );1;0;3
SitemapSource.getURI( );1;0;3
SitemapSource.getContentLength( );1;1;3
SitemapSource.getParameter( String name );1;0;3
SitemapSourceValidity.isValid( );2;1;5
SitemapSource.recycle( );2;1;8
SitemapSource.getLastModified( );1;0;3
SitemapSource.SitemapSource( ComponentManager manager , String uri , Map parameters , Logger logger );18;36;74
