Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
InstallerMBeanImpl.buildClassLoader( File dir , String [ ] classPathNames , boolean parentFirst , String [ ] list );8;10;37
InstallerMBeanImpl.InstallerMBeanImpl( JBIContainer container , InstallationContextImpl ic );1;0;6
InstallerMBeanImpl.cleanUpBootstrap( );2;0;10
InstallerMBeanImpl.isInstalled( );1;1;3
InstallerMBeanImpl.install( );2;0;17
InstallerMBeanImpl.getInstallerConfigurationMBean( );1;0;3
InstallerMBeanImpl.createBootstrap( );5;0;28
InstallerMBeanImpl.setObjectName( ObjectName objectName );1;0;3
InstallerMBeanImpl.getInstallRoot( );1;0;3
InstallerMBeanImpl.uninstall( );3;1;18
InstallerMBeanImpl.getObjectName( );1;0;3
InstallerMBeanImpl.initBootstrap( );8;5;21
InstallerMBeanImpl.activateComponent( );7;0;44
