Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
InstallationContextImpl.getInstallRoot( );2;1;3
InstallationContextImpl.getClassPathElements( );1;0;3
InstallationContextImpl.getComponentClassName( );1;0;3
InstallationContextImpl.setContext( ComponentContext context );1;0;3
InstallationContextImpl.getInstallRootAsDir( );1;0;3
InstallationContextImpl.InstallationContextImpl( Component descriptor );6;8;16
InstallationContextImpl.setInstall( boolean install );1;0;3
InstallationContextImpl.getSharedLibraries( );1;0;3
InstallationContextImpl.setClassPathElements( List classPathElements );8;4;25
InstallationContextImpl.getComponentDescription( );1;0;3
InstallationContextImpl.isBinding( );1;0;3
InstallationContextImpl.getSharedLibraries( SharedLibraryList [ ] sharedLibraries );4;5;10
InstallationContextImpl.isInstall( );1;0;3
InstallationContextImpl.isEngine( );1;0;3
InstallationContextImpl.getContext( );1;0;3
InstallationContextImpl.getComponentName( );1;0;3
InstallationContextImpl.getInstallationDescriptorExtension( );2;1;4
InstallationContextImpl.setInstallRoot( File installRoot );1;0;3
InstallationContextImpl.getDescriptor( );1;0;3
