Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
StaxSource.setContentHandler( ContentHandler handler );1;0;3
StaxSource.parse( InputSource input );1;0;3
StaxSource.setFeature( String name , boolean value );1;0;2
StaxSource.parse( String systemId );1;0;3
StaxSource.setEntityResolver( EntityResolver resolver );1;0;2
StaxSource.StaxSource( XMLStreamReader streamReader );1;0;4
StaxSource.getDTDHandler( );1;0;3
StaxSource.getProperty( String name );1;0;3
StaxSource.parse( );29;18;97
StaxSource.setErrorHandler( ErrorHandler handler );1;0;2
StaxSource.getContentHandler( );1;0;3
StaxSource.getXMLReader( );1;0;3
StaxSource.setDTDHandler( DTDHandler handler );1;0;2
StaxSource.getErrorHandler( );1;0;3
StaxSource.setProperty( String name , Object value );2;0;7
StaxSource.getQualifiedName( );3;4;8
StaxSource.getEntityResolver( );1;0;3
StaxSource.getXMLStreamReader( );1;0;3
StaxSource.getAttributes( );10;16;41
StaxSource.getFeature( String name );1;0;3
