Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SortedHashTree.SortedHashTree( Object key , Comparator comper );1;0;4
SortedHashTree.SortedHashTree( Object [ ] keys , Comparator comper );2;2;6
SortedHashTree.createNewTree( );1;0;4
SortedHashTree.createNewTree( Object key );1;0;4
SortedHashTree.SortedHashTree( );1;0;3
SortedHashTree.createNewTree( Collection values );1;0;4
SortedHashTree.SortedHashTree( Collection keys , Comparator comper );2;0;7
SortedHashTree.SortedHashTree( Comparator comper );1;0;3
SortedHashTree.SortedHashTree( Collection keys );2;0;7
SortedHashTree.SortedHashTree( Object [ ] keys );2;2;6
SortedHashTree.SortedHashTree( Object key );1;0;4
