Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ListedHashTree.ListedHashTree( Object [ ] keys );2;2;8
ListedHashTree.equals( Object o );3;2;7
ListedHashTree.set( Object key , HashTree t );2;1;6
ListedHashTree.set( Object key , Object [ ] values );2;1;6
ListedHashTree.createNewTree( Collection values );1;0;3
ListedHashTree.remove( Object key );1;0;4
ListedHashTree.set( Object key , Collection values );2;1;6
ListedHashTree.createNewTree( );1;0;3
ListedHashTree.ListedHashTree( Collection keys );2;0;10
ListedHashTree.readObject( ObjectInputStream ois );1;0;3
ListedHashTree.writeObject( ObjectOutputStream oos );1;0;3
ListedHashTree.hashCode( );2;5;6
ListedHashTree.clone( );1;0;5
ListedHashTree.ListedHashTree( Object key );1;0;6
ListedHashTree.size( );1;0;3
ListedHashTree.replace( Object currentKey , Object newKey );1;0;6
ListedHashTree.createNewTree( Object key );1;0;3
ListedHashTree.add( Object key );2;1;9
ListedHashTree.clear( );1;0;4
ListedHashTree.ListedHashTree( );1;0;4
ListedHashTree.list( );1;0;3
ListedHashTree.keySet( );1;0;3
ListedHashTree.getArray( );1;0;3
ListedHashTree.set( Object key , Object value );2;1;6
