Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
LoopbackOutputStream.getBuffer( );1;0;3
LoopBackInputStream.read( );1;0;5
LoopbackHTTPSocket.LoopbackHTTPSocket( String host , int port );1;0;3
LoopBackInputStream.read( byte [ ] b , int off , int len );1;0;5
LoopBackInputStream.LoopBackInputStream( LoopbackOutputStream _os );1;0;4
LoopbackHTTPSocket.LoopbackHTTPSocket( String host , int port , InetAddress localAddress , int localPort , int timeout );1;0;3
LoopbackHTTPSocket.LoopbackHTTPSocket( );1;0;4
LoopbackHTTPSocket.LoopbackHTTPSocket( String host , int port , InetAddress localAddr , int localPort );1;0;3
LoopbackHTTPSocket.getOutputStream( );1;0;3
LoopbackHTTPSocket.getInputStream( );1;0;3
