Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
JTLData.getMonthDayDate( );1;1;6
JTLData.loadData( );2;1;11
JTLData.add( SampleResult sample );4;3;17
JTLData.setStartTimestamp( long stamp );1;0;3
JTLData.setEndTimestamp( long stamp );1;0;3
JTLData.getDataSource( );1;0;3
JTLData.getStartTimestamp( );1;0;3
JTLData.getStats( );1;0;3
JTLData.setDataSource( String absolutePath );1;0;3
JTLData.getURLs( );1;0;3
JTLData.JTLData( );1;0;3
JTLData.getStatistics( String url );2;0;7
JTLData.getEndTimestamp( );1;0;3
JTLData.getDataSourceName( );2;2;6
JTLData.getDate( );1;0;3
JTLData.isStats( );1;0;3
JTLData.getStats( List urls );3;1;11
JTLData.getMonthDayYearDate( );1;2;7
