Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
DisplayNameImpl.setLocale( Locale locale );1;0;3
DisplayNameImpl.toString( int indent );1;0;11
DisplayNameImpl.setCastorLocale( String castorLocale );1;0;3
DisplayNameImpl.DisplayNameImpl( );1;0;2
DisplayNameImpl.toString( );1;0;3
DisplayNameImpl.postBuild( Object parameter );1;0;2
DisplayNameImpl.preStore( Object parameter );1;0;2
DisplayNameImpl.getLocale( );1;0;3
DisplayNameImpl.postStore( Object parameter );1;0;2
DisplayNameImpl.getCastorLocale( );1;0;3
DisplayNameImpl.getDisplayName( );1;0;3
DisplayNameImpl.preBuild( Object parameter );1;0;2
DisplayNameImpl.postLoad( Object parameter );2;1;7
DisplayNameImpl.setDisplayName( String displayName );1;0;3
