Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
HitsIntersection.skipTo( int target );2;1;9
HitsIntersection.set( int doc );1;0;3
***not in a method***;0;2;0
HitsIntersection.HitsIntersection( Hits hits1 , Hits hits2 );1;0;4
HitsIntersection.next( );7;11;18
