Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
FilterListIterator.previous( );3;3;11
FilterListIterator.setListIterator( ListIterator iterator );1;0;3
FilterListIterator.FilterListIterator( ListIterator iterator , Predicate predicate );1;0;5
FilterListIterator.setNextObject( );5;1;19
FilterListIterator.nextIndex( );1;0;3
FilterListIterator.add( Object o );1;0;3
FilterListIterator.clearNextObject( );1;0;4
FilterListIterator.setPreviousObject( );5;1;19
FilterListIterator.getPredicate( );1;0;3
FilterListIterator.FilterListIterator( ListIterator iterator );1;0;4
FilterListIterator.set( Object o );1;0;3
FilterListIterator.remove( );1;0;3
FilterListIterator.hasPrevious( );2;0;7
FilterListIterator.setPredicate( Predicate predicate );1;0;3
FilterListIterator.clearPreviousObject( );1;0;4
FilterListIterator.FilterListIterator( Predicate predicate );1;0;4
FilterListIterator.next( );3;3;11
FilterListIterator.previousIndex( );1;1;3
FilterListIterator.FilterListIterator( );1;0;3
FilterListIterator.hasNext( );2;0;7
FilterListIterator.getListIterator( );1;0;3
