Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
UnmodifiableOrderedMapIterator.getKey( );1;0;3
UnmodifiableOrderedMapIterator.getValue( );1;0;3
UnmodifiableOrderedMapIterator.UnmodifiableOrderedMapIterator( OrderedMapIterator iterator );1;0;4
UnmodifiableOrderedMapIterator.setValue( Object value );1;0;3
UnmodifiableOrderedMapIterator.next( );1;0;3
UnmodifiableOrderedMapIterator.decorate( OrderedMapIterator iterator );3;1;9
UnmodifiableOrderedMapIterator.hasNext( );1;0;3
UnmodifiableOrderedMapIterator.remove( );1;0;3
UnmodifiableOrderedMapIterator.previous( );1;0;3
UnmodifiableOrderedMapIterator.hasPrevious( );1;0;3
