Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ObjectGraphIterator.ObjectGraphIterator( Iterator rootIterator );1;0;5
ObjectGraphIterator.ObjectGraphIterator( Object root , Transformer transformer );2;0;9
ObjectGraphIterator.findNext( Object value );2;0;8
ObjectGraphIterator.hasNext( );1;0;4
ObjectGraphIterator.next( );2;1;11
ObjectGraphIterator.updateCurrentIterator( );5;3;18
ObjectGraphIterator.findNextByIterator( Iterator iterator );8;5;21
ObjectGraphIterator.remove( );2;1;7
