Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XMLEventFactory.XMLEventFactory( );1;0;1
XMLEventFactory.newInstance( );2;0;8
XMLEventFactory.newInstance( String factoryId , ClassLoader classLoader );3;1;11
