Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
CompositeCacheAttributes.setMaxMemoryIdleTimeSeconds( long seconds );1;0;3
CompositeCacheAttributes.getUseMemoryShrinker( );1;0;3
CompositeCacheAttributes.setSpoolChunkSize( int spoolChunkSize );1;0;3
CompositeCacheAttributes.getUseDisk( );1;0;3
CompositeCacheAttributes.CompositeCacheAttributes( );1;0;4
CompositeCacheAttributes.setUseMemoryShrinker( boolean useShrinker );1;0;3
CompositeCacheAttributes.setCacheName( String s );1;0;3
***not in a method***;0;2;0
CompositeCacheAttributes.setDiskUsagePatternName( String diskUsagePatternName );4;1;14
CompositeCacheAttributes.setMaxObjects( int maxObjs );1;0;3
CompositeCacheAttributes.setShrinkerIntervalSeconds( long seconds );1;0;3
CompositeCacheAttributes.getSpoolChunkSize( );1;0;3
CompositeCacheAttributes.copy( );2;0;12
CompositeCacheAttributes.getMaxMemoryIdleTimeSeconds( );1;0;3
CompositeCacheAttributes.getCacheName( );1;0;3
CompositeCacheAttributes.setUseRemote( boolean useRemote );1;0;3
CompositeCacheAttributes.setDiskUsagePattern( short diskUsagePattern );1;0;3
CompositeCacheAttributes.setMaxSpoolPerRun( int maxSpoolPerRun );1;0;3
CompositeCacheAttributes.setUseLateral( boolean b );1;0;3
CompositeCacheAttributes.setMemoryCacheName( String s );1;0;3
CompositeCacheAttributes.getUseLateral( );1;0;3
CompositeCacheAttributes.getMaxObjects( );1;0;3
CompositeCacheAttributes.getMemoryCacheName( );1;0;3
CompositeCacheAttributes.toString( );1;0;13
CompositeCacheAttributes.getUseRemote( );1;0;3
CompositeCacheAttributes.getMaxSpoolPerRun( );1;0;3
CompositeCacheAttributes.getDiskUsagePattern( );1;0;3
CompositeCacheAttributes.getShrinkerIntervalSeconds( );1;0;3
CompositeCacheAttributes.setUseDisk( boolean useDisk );1;0;3
