Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
InstantiatedIndexWriter.compare( InstantiatedTermDocumentInformation instantiatedTermDocumentInformation , InstantiatedTermDocumentInformation instantiatedTermDocumentInformation1 );1;0;3
InstantiatedIndexWriter.updateDocument( Term term , Document doc );1;0;3
InstantiatedIndexWriter.setInfoStream( PrintStream infoStream );1;0;3
InstantiatedIndexWriter.addDocument( Document doc );1;0;3
InstantiatedIndexWriter.commit( );32;30;164
InstantiatedIndexWriter.addIndexes( IndexReader [ ] readers );1;0;3
InstantiatedIndexWriter.getInfoStream( );1;0;3
FieldSetting.FieldSetting( );1;0;2
InstantiatedIndexWriter.abort( );1;0;2
InstantiatedIndexWriter.setMaxFieldLength( int maxFieldLength );1;0;3
InstantiatedIndexWriter.getMergeFactor( );1;0;3
InstantiatedIndexWriter.getSimilarity( );1;0;3
InstantiatedIndexWriter.updateDocument( Term term , Document doc , Analyzer analyzer );1;0;4
FieldSetting.FieldSetting( String fieldName );1;0;3
InstantiatedIndexWriter.InstantiatedIndexWriter( InstantiatedIndex index );1;0;3
InstantiatedIndexWriter.getMaxFieldLength( );1;0;3
InstantiatedIndexWriter.deleteDocuments( Term [ ] terms );2;0;5
InstantiatedIndexWriter.close( );1;0;3
InstantiatedIndexWriter.getAnalyzer( );1;0;3
InstantiatedIndexWriter.docCount( );1;1;3
InstantiatedIndexWriter.deleteDocuments( Term term );1;0;3
InstantiatedIndexWriter.setSimilarity( Similarity similarity );1;0;3
InstantiatedIndexWriter.InstantiatedIndexWriter( InstantiatedIndex index , Analyzer analyzer , boolean create );2;0;8
InstantiatedIndexWriter.setMergeFactor( int mergeFactor );1;0;3
InstantiatedIndexWriter.addDocument( InstantiatedDocument document , Analyzer analyzer );30;24;118
InstantiatedIndexWriter.addDocument( Document doc , Analyzer analyzer );1;0;3
InstantiatedIndexWriter.InstantiatedIndexWriter( InstantiatedIndex index , Analyzer analyzer );1;0;3
