Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
UserDependentsPanel.initialize( );1;0;6
DependencyModel.getValueAt( int rowIndex , int columnIndex );11;0;43
UserDependentsPanel.getSouthPanel( );2;1;8
DependencyModel.getRowCount( );1;0;3
UserDependentsPanel.getCenterPanel( );2;1;16
DependencyModel.getColumnCount( );1;0;3
UserDependentsPanel.findDependentProfiles( DefaultMutableTreeNode applicationNode );5;0;21
UserDependentsPanel.hasDependents( );1;1;3
UserDependentsPanel.UserDependentsPanel( );1;0;4
UserDependentsPanel.getJScrollPane( );2;1;8
***not in a method***;0;1;0
DependencyModel.getColumnName( int columnIndex );1;0;3
UserDependentsPanel.getRemoveButton( );10;1;75
UserDependentsPanel.setSelectedNode( DefaultMutableTreeNode node , JTree tree );10;5;39
UserDependentsPanel.getDependentsTable( );2;1;12
UserDependentsPanel.actionPerformed( java . awt . event . ActionEvent e );9;5;62
