Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
NewApplicationPanel.getApplicationPasswordField( );2;1;7
NewApplicationPanel.getSouthPanel( );2;1;12
ExistingApplicationsTableModel.getValueAt( int rowIndex , int columnIndex );5;1;17
NewApplicationPanel.createAction( );5;4;40
NewApplicationPanel.setLeftTreeNavigation( LeftTreeNavigation leftTreeNavigation );1;0;3
NewApplicationPanel.getExistingAppsTable( );4;1;23
NewApplicationPanel.getExistingPanelTab( );2;1;15
NewApplicationPanel.getButtonPanel( );2;1;10
NewApplicationPanel.setTriplesecAdmin( TriplesecAdmin triplesecAdmin );1;0;3
ExistingApplicationsTableModel.getRowCount( );2;1;7
NewApplicationPanel.actionPerformed( java . awt . event . ActionEvent e );2;0;12
NewApplicationPanel.NewApplicationPanel( );1;0;4
NewApplicationPanel.valueChanged( ListSelectionEvent e );3;3;10
NewApplicationPanel.getCreateButton( );2;1;15
NewApplicationPanel.getTreeNode( );1;0;3
ExistingApplicationsTableModel.getColumnCount( );1;0;3
NewApplicationPanel.getIconPanel( );2;1;10
NewApplicationPanel.getJPanel( );2;1;54
NewApplicationPanel.getDescriptionTextArea( );2;1;8
NewApplicationPanel.getExistingAppsTableModel( );2;1;7
NewApplicationPanel.getNorthPanel( );2;1;19
NewApplicationPanel.getStatusTextField( );2;1;8
NewApplicationPanel.getMainPanel( );2;1;10
ExistingApplicationsTableModel.getColumnName( int columnIndex );4;0;13
NewApplicationPanel.setTreeNode( DefaultMutableTreeNode node );1;0;4
NewApplicationPanel.getJPanel1( );2;1;23
NewApplicationPanel.getAboveButtonPanel( );2;1;11
NewApplicationPanel.getApplicationNameTextField( );2;1;7
NewApplicationPanel.getIconLabel( );2;1;14
NewApplicationPanel.getCenterTabbedPane( );2;1;9
NewApplicationPanel.getJScrollPane( );2;1;8
NewApplicationPanel.getConfirmPasswordField( );2;1;7
NewApplicationPanel.copyAction( );26;6;132
NewApplicationPanel.initialize( );1;0;15
NewApplicationPanel.getCopyButton( );3;1;24
NewApplicationPanel.noNull( Object obj );2;1;7
