Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XSAllCM.addElement( XSElementDecl element , boolean isOptional );1;1;5
XSAllCM.whatCanGoHere( int [ ] state );3;4;8
XSAllCM.isCompactedForUPA( );1;0;3
XSAllCM.checkUniqueParticleAttribution( SubstitutionGroupHandler subGroupHandler );4;5;11
XSAllCM.findMatchingDecl( QName elementName , SubstitutionGroupHandler subGroupHandler );3;3;9
XSAllCM.XSAllCM( boolean hasOptionalContent , int size );1;0;5
XSAllCM.endContentModel( int [ ] currentState );8;11;14
XSAllCM.startContentModel( );2;3;7
XSAllCM.oneTransition( QName elementName , int [ ] currentState , SubstitutionGroupHandler subGroupHandler );5;7;19
