Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SchemaAnnotationImpl.getComponentRef( );1;0;1
SchemaAnnotationImpl.getAnnotation( SchemaContainer c , Annotated elem );1;0;4
SchemaAnnotationImpl.getAttributes( );1;0;1
SchemaAnnotationImpl.addNoSchemaAttributes( XmlObject elem , List attrList );5;2;29
SchemaAnnotationImpl.getUserInformation( );4;3;22
AttributeImpl.AttributeImpl( QName name , String value , String valueUri );1;0;5
SchemaAnnotationImpl.getComponentType( );1;0;1
SchemaAnnotationImpl.SchemaAnnotationImpl( SchemaContainer c , String [ ] aapStrings , String [ ] adocStrings , Attribute [ ] aat );1;0;6
AttributeImpl.getName( );1;0;1
SchemaAnnotationImpl.SchemaAnnotationImpl( SchemaContainer c );1;0;3
SchemaAnnotationImpl.getName( );1;0;1
SchemaAnnotationImpl.setFilename( String filename );1;0;3
SchemaAnnotationImpl.getTypeSystem( );2;1;1
SchemaAnnotationImpl.getSourceName( );1;0;3
SchemaAnnotationImpl.getApplicationInformation( );4;3;22
SchemaAnnotationImpl.getContainer( );1;0;1
AttributeImpl.getValueUri( );1;0;1
AttributeImpl.getValue( );1;0;1
SchemaAnnotationImpl.getAnnotation( SchemaContainer c , XmlObject elem , AnnotationDocument . Annotation ann );4;2;23
