Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
TCPSampler.setFilename( String newFilename );1;0;3
TCPSampler.setPort( String newFilename );1;0;3
TCPSampler.getClassname( );3;3;7
TCPSampler.getError( );1;0;4
TCPSampler.getLabel( );1;0;3
TCPSampler.getPort( );1;0;3
***not in a method***;0;1;0
TCPSampler.checkResponseCode( String rc );5;6;9
TCPSampler.setClassname( String classname );1;0;3
TCPSampler.threadStarted( );3;2;9
TCPSampler.getNoDelay( );1;0;3
TCPSampler.setNoDelay( String newNoDelay );1;0;3
TCPSampler.getRequestData( );1;0;3
TCPSampler.setRequestData( String newRequestData );1;0;3
TCPSampler.getSocket( );5;4;27
TCPSampler.getTimeout( );1;0;3
TCPSampler.getServer( );1;0;3
TCPSampler.setTimeout( String newTimeout );1;0;3
TCPSampler.TCPSampler( );1;0;3
TCPSampler.sample( Entry e );9;13;60
TCPSampler.initialValue( );1;0;3
TCPSampler.getPassword( );1;0;3
TCPSampler.getUsername( );1;0;3
TCPSampler.setReUseConnection( String reuse );1;0;3
TCPSampler.setServer( String newServer );1;0;3
TCPSampler.getClass( String className );3;1;13
TCPSampler.closeSocket( );3;2;12
TCPSampler.getFilename( );1;0;3
TCPSampler.getProtocol( );4;4;16
TCPSampler.isReUseConnection( );1;0;3
TCPSampler.threadFinished( );2;1;7
