Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
RepeatablePageMasterReference.hasPagePositionLast( );1;0;3
RepeatablePageMasterReference.validateChildNode( Locator loc , String nsURI , String localName );1;0;3
RepeatablePageMasterReference.startOfNode( );2;1;8
RepeatablePageMasterReference.bind( PropertyList pList );3;2;7
RepeatablePageMasterReference.goToPrevious( );2;2;8
RepeatablePageMasterReference.reset( );1;0;3
RepeatablePageMasterReference.getMaximumRepeats( );3;2;13
RepeatablePageMasterReference.getNextPageMasterName( boolean isOddPage , boolean isFirstPage , boolean isLastPage , boolean isEmptyPage );3;3;10
RepeatablePageMasterReference.RepeatablePageMasterReference( FONode parent );1;0;3
RepeatablePageMasterReference.getNameId( );1;0;3
***not in a method***;0;1;0
RepeatablePageMasterReference.hasPagePositionOnly( );1;0;3
RepeatablePageMasterReference.getLocalName( );1;0;3
