Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
MemoryFileSystemEntry.touch( );1;0;3
MemoryFileSystemEntry.MemoryFileSystemEntry( );1;0;3
MemoryFileSystemEntry.getLastModified( );1;0;3
