Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
BasicManagedDataSource.createDataSourceInstance( );1;0;5
BasicManagedDataSource.createConnectionFactory( );5;2;32
BasicManagedDataSource.getXADataSource( );1;0;3
BasicManagedDataSource.getTransactionManager( );1;0;3
BasicManagedDataSource.setXADataSource( String xaDataSource );1;0;3
BasicManagedDataSource.setTransactionManager( TransactionManager transactionManager );1;0;3
