Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SplitterComponent.init( );2;1;6
SplitterComponent.setNodePath( String nodePath );1;0;4
SplitterComponent.getNodePath( );1;0;3
SplitterComponent.transform( MessageExchange me , NormalizedMessage in , NormalizedMessage out );8;3;30
