Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
InterceptedInvocation.equalArguments( Object [ ] arguments );1;0;3
InterceptedInvocation.getSequenceNumber( );1;0;3
InterceptedInvocation.getMock( );1;0;3
InterceptedInvocation.markVerified( );1;0;3
InterceptedInvocation.ignoreForVerification( );1;0;3
InterceptedInvocation.hashCode( );1;0;3
InterceptedInvocation.getArgumentsAsMatchers( );1;0;3
InterceptedInvocation.getRawReturnType( );1;0;3
InterceptedInvocation.getLocation( );1;0;3
InterceptedInvocation.getArgument( int index , Class < T > clazz );1;0;3
InterceptedInvocation.InterceptedInvocation( MockReference < Object > mockRef , MockitoMethod mockitoMethod , Object [ ] arguments , RealMethod realMethod , Location location , int sequenceNumber );1;0;9
InterceptedInvocation.callRealMethod( );2;1;6
InterceptedInvocation.getMockitoMethod( );1;0;3
InterceptedInvocation.equals( Object o );4;3;9
InterceptedInvocation.markStubbed( StubInfo stubInfo );1;0;3
InterceptedInvocation.toString( );1;0;3
InterceptedInvocation.getRealMethod( );1;0;3
InterceptedInvocation.getMockRef( );1;0;3
InterceptedInvocation.invoke( );1;0;3
InterceptedInvocation.getMethod( );1;0;3
InterceptedInvocation.getRawArguments( );1;0;3
InterceptedInvocation.isIgnoredForVerification( );1;0;3
InterceptedInvocation.getArguments( );1;0;3
InterceptedInvocation.isVerified( );2;1;3
InterceptedInvocation.getArgument( int index );1;0;3
InterceptedInvocation.isInvokable( );1;0;3
InterceptedInvocation.stubInfo( );1;0;3
