Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
InfoAction.printLong( long i );1;0;3
InfoAction.execute( CommandContext context );4;3;53
InfoAction.printDuration( double uptime );11;23;30
InfoAction.printValue( String name , int pad , String value );1;0;3
InfoAction.getSunOsValueAsLong( OperatingSystemMXBean os , String name );1;0;4
InfoAction.printSysValue( String prop , int pad );1;0;3
InfoAction.printSizeInKb( double size );1;1;3
InfoAction.InfoAction( Branding branding );1;0;3
