Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
ConstantRendering.NBSP( Appender sb );1;0;3
ConstantRendering.getRendering( int type );3;2;8
ConstantRendering.end_TD_TR( Appender sb );1;0;3
ConstantRendering.TABLE( Appender sb );1;0;3
ConstantRendering.end_TABLE( Appender sb );1;0;3
XhtmlConstants.BR( Appender sb );1;0;3
HtmlConstants.BR( Appender sb );1;0;3
ConstantRendering.TR_TD( Appender sb );1;0;3
