Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
TreePath.appendTo( StringBuffer buf );2;1;7
TreePath.getParentPath( );1;0;3
TreePath.isDescendant( TreePath aTreePath );5;5;14
TreePath.valueOf( String s );5;4;12
TreePath.getPathCount( );2;2;7
TreePath.getLastPathObject( TreeModel model );2;1;9
TreePath.TreePath( );1;0;4
TreePath.TreePath( TreePath parent , String key );2;1;7
TreePath.toString( );2;1;8
TreePath.getObjectPath( TreeModel model );2;3;8
TreePath.getObject( TreeModel model );2;1;5
TreePath.equals( Object obj );7;7;21
TreePath.getLastKey( );1;0;3
TreePath.TreePath( String key );4;5;10
TreePath.hashCode( );1;0;3
