Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
IncludingHTMLSerializer.addPortlet( String name , String content );2;1;8
IncludingHTMLSerializer.recycle( );2;1;8
IncludingHTMLSerializer.configure( Configuration conf );1;0;4
ReplacingOutputStream.ReplacingOutputStream( OutputStream stream , LinkedList values , String enc );1;0;6
ReplacingOutputStream.write( int b );4;2;14
ReplacingOutputStream.writeNextValue( );2;1;7
ReplacingOutputStream.write( byte [ ] b );1;0;3
ReplacingOutputStream.flush( );1;0;3
IncludingHTMLSerializer.startElement( String uri , String loc , String raw , Attributes a );4;3;16
IncludingHTMLSerializer.endElement( String uri , String loc , String raw );2;1;5
ReplacingOutputStream.write( byte [ ] b , int off , int len );10;26;45
ReplacingOutputStream.close( );1;0;3
IncludingHTMLSerializer.setOutputStream( OutputStream stream );1;0;5
