Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
IndentPrinter.indent( );1;1;3
IndentPrinter.printText( String text );1;0;3
IndentPrinter.setThisIndent( int indent );1;0;3
IndentPrinter.breakLine( boolean preserveSpace );5;4;17
IndentPrinter.unindent( );3;5;7
IndentPrinter.setNextIndent( int indent );1;0;3
IndentPrinter.printText( char ch );1;0;3
IndentPrinter.IndentPrinter( Writer writer , OutputFormat format );1;0;7
IndentPrinter.flush( );5;4;10
IndentPrinter.enterDTD( );2;1;10
IndentPrinter.printText( StringBuffer text );1;0;3
IndentPrinter.printSpace( );7;11;21
IndentPrinter.flushLine( boolean preserveSpace );9;11;23
IndentPrinter.breakLine( );1;0;3
IndentPrinter.getNextIndent( );1;0;3
IndentPrinter.leaveDTD( );2;1;10
IndentPrinter.printText( char [ ] chars , int start , int length );1;0;3
