Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
UUID.getRawBytes( );1;14;36
UUID.fromString( String uuidString );1;0;3
UUID.getMostSignificantBits( );1;0;3
UUID.toString( );7;18;16
UUID.hashCode( );1;5;3
UUID.UUID( byte [ ] b );2;45;22
UUID.UUID( String uuidString );13;22;31
UUID.equals( Object obj );3;3;7
UUID.getLeastSignificantBits( );1;0;3
UUID.UUID( long mostSignificant , long leastSignificant );1;0;4
UUID.UUID( DataInput input );1;0;4
UUID.randomUUID( );1;0;3
UUID.compareTo( Object compareTo );5;6;10
