Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AbstractMessagePublisher.publishMessage( Message message );2;0;6
AbstractMessagePublisher.service( ServiceManager manager );1;0;4
AbstractMessagePublisher.AbstractMessagePublisher( );1;0;2
AbstractMessagePublisher.createSessionAndPublisher( );3;1;14
AbstractMessagePublisher.onDisconnection( String name );2;0;6
AbstractMessagePublisher.initialize( );2;0;6
AbstractMessagePublisher.parameterize( Parameters parameters );2;0;8
AbstractMessagePublisher.dispose( );3;2;8
AbstractMessagePublisher.closePublisherAndSession( );5;2;17
AbstractMessagePublisher.onConnection( String name );4;0;13
