Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
BodyBehavior.setVlink( String vlink );1;0;3
BodyBehavior.setOnLoad( String onload );1;0;3
BodyBehavior.renderEnd( Appender appender );2;0;11
BodyBehavior.setBackground( String background );1;0;3
BodyBehavior.preRender( );1;0;4
BodyBehavior.setLink( String link );1;0;3
BodyBehavior.setText( String text );1;0;3
BodyBehavior.getTagName( );1;0;3
BodyBehavior.renderStart( Appender appender );1;0;4
BodyBehavior.getState( );1;0;3
BodyBehavior.setAlink( String alink );1;0;3
BodyBehavior.setOnUnload( String onunload );1;0;3
BodyBehavior.setBgcolor( String bgcolor );1;0;3
