Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
JcrPrivilegeReport.addResponses( DavResourceLocator locator );4;2;17
JcrPrivilegeReport.init( DavResource resource , ReportInfo info );2;1;11
JcrPrivilegeReport.getType( );1;0;3
JcrPrivilegeReport.isMultiStatusReport( );1;0;3
JcrPrivilegeReport.toXml( Document document );1;0;3
