Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
GraphicsLine.GraphicsLine( int [ ] coords , boolean relative );1;0;3
GraphicsLine.writeToStream( OutputStream os );1;0;4
GraphicsLine.getOrderCode( );2;0;7
