Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
AFPPagePaintingState.setFonts( AFPPageFonts fonts );1;0;3
AFPPagePaintingState.toString( );1;0;8
AFPPaintingState.isNativeImagesSupported( );1;0;3
AFPPaintingState.setNativeImagesSupported( boolean nativeImagesSupported );1;0;3
AFPPaintingState.getLandscapeRotation( );1;0;3
AFPData.clone( );1;0;6
AFPPaintingState.setResolution( int resolution );2;0;6
AFPPaintingState.isColorImages( );1;0;3
AFPPagePaintingState.clone( );1;0;9
AFPPagePaintingState.getOrientation( );1;0;3
***not in a method***;0;1;0
AFPPaintingState.setBitsPerPixel( int bitsPerPixel );4;0;13
AFPPaintingState.getPageWidth( );1;0;3
AFPPagePaintingState.setWidth( int width );1;0;3
AFPPaintingState.setPortraitRotation( int rotation );5;7;10
AFPPaintingState.setImageUri( String uri );1;0;3
AFPPaintingState.getPagePaintingState( );1;0;3
AFPPaintingState.toString( );1;0;10
AFPPaintingState.getUnitConverter( );1;0;3
AFPPagePaintingState.getFonts( );1;0;3
AFPPagePaintingState.setOrientation( int orientation );1;0;3
AFPPagePaintingState.setHeight( int height );1;0;3
AFPPaintingState.setColorImages( boolean colorImages );1;0;3
AFPPagePaintingState.incrementFontCount( );1;1;3
AFPData.instantiate( );1;0;3
AFPPaintingState.instantiateData( );1;0;3
AFPPaintingState.getPortraitRotation( );1;0;3
AFPPaintingState.getPageFonts( );1;0;3
AFPPaintingState.getResolution( );1;0;3
AFPPaintingState.setLandscapeRotation( int rotation );5;7;10
AFPPagePaintingState.getWidth( );1;0;3
AFPPaintingState.getRotation( );1;0;3
AFPPaintingState.instantiate( );1;0;3
AFPPaintingState.getImageUri( );1;0;3
AFPData.toString( );1;0;6
AFPPaintingState.clone( );1;0;10
AFPPaintingState.setPageWidth( int pageWidth );1;0;3
AFPPaintingState.getPageRotation( );1;0;3
AFPPagePaintingState.getHeight( );1;0;3
AFPPaintingState.setPageHeight( int pageHeight );1;0;3
AFPPaintingState.getPageHeight( );1;0;3
AFPPaintingState.getBitsPerPixel( );1;0;3
