Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
PipelineNode.setChildren( ProcessingNode [ ] nodes );1;0;3
PipelineNode.compose( ComponentManager manager );1;0;3
PipelineNode.invoke( Environment env , InvokeContext context );12;6;36
PipelineNode.setInternalOnly( boolean internalOnly );1;0;3
PipelineNode.enableLogging( Logger logger );1;0;4
PipelineNode.setLast( boolean isLast );1;0;3
PipelineNode.set500Handler( ProcessingNode node );1;0;3
PipelineNode.set404Handler( ProcessingNode node );1;0;3
PipelineNode.PipelineNode( String name );1;0;4
PipelineNode.setParameters( Map parameterMap );1;0;3
